"","SUBJECT_ID","ACTIVITY_LABEL","variable","mean"
"1258",3,"WALKING","frequency_BodyAccMag_meanFreq",0.113494312836207
"1259",3,"WALKING","frequency_BodyBodyAccJerkMag_mean",-0.186764516965517
"1260",3,"WALKING","frequency_BodyBodyAccJerkMag_meanFreq",-0.11716398312069
"1261",3,"WALKING","frequency_BodyBodyGyroMag_mean",-0.569755772241379
"1262",3,"WALKING","frequency_BodyBodyGyroMag_meanFreq",0.180946463034483
"1263",3,"WALKING","frequency_BodyBodyGyroJerkMag_mean",-0.607751646034483
"1264",3,"WALKING","frequency_BodyBodyGyroJerkMag_meanFreq",0.0457622957586207
"1265",3,"WALKING_DOWNSTAIRS","time_BodyAcc_std_X",-0.0574100475102041
"1266",3,"WALKING_DOWNSTAIRS","time_BodyAcc_std_Y",-0.0331503723387755
"1267",3,"WALKING_DOWNSTAIRS","time_BodyAcc_std_Z",-0.362240245489796
"1268",3,"WALKING_DOWNSTAIRS","time_GravityAcc_std_X",-0.950061129591837
"1269",3,"WALKING_DOWNSTAIRS","time_GravityAcc_std_Y",-0.946094637755102
"1270",3,"WALKING_DOWNSTAIRS","time_GravityAcc_std_Z",-0.899943947755102
"1271",3,"WALKING_DOWNSTAIRS","time_BodyAccJerk_std_X",-0.0858010042244898
"1272",3,"WALKING_DOWNSTAIRS","time_BodyAccJerk_std_Y",-0.111439194979592
"1273",3,"WALKING_DOWNSTAIRS","time_BodyAccJerk_std_Z",-0.571735243061224
"1274",3,"WALKING_DOWNSTAIRS","time_BodyGyro_std_X",-0.261653414014286
"1275",3,"WALKING_DOWNSTAIRS","time_BodyGyro_std_Y",-0.546740387959184
"1276",3,"WALKING_DOWNSTAIRS","time_BodyGyro_std_Z",-0.44230776755102
"1277",3,"WALKING_DOWNSTAIRS","time_BodyGyroJerk_std_X",-0.285683162346939
"1278",3,"WALKING_DOWNSTAIRS","time_BodyGyroJerk_std_Y",-0.680947338163265
"1279",3,"WALKING_DOWNSTAIRS","time_BodyGyroJerk_std_Z",-0.374605412306122
"1280",3,"WALKING_DOWNSTAIRS","time_BodyAccMag_std",-0.0411340078469388
"1281",3,"WALKING_DOWNSTAIRS","time_GravityAccMag_std",-0.0411340078469388
"1282",3,"WALKING_DOWNSTAIRS","time_BodyAccJerkMag_std",-0.0926324494530612
"1283",3,"WALKING_DOWNSTAIRS","time_BodyGyroMag_std",-0.245794699346939
"1284",3,"WALKING_DOWNSTAIRS","time_BodyGyroJerkMag_std",-0.583919211020408
"1285",3,"WALKING_DOWNSTAIRS","frequency_BodyAcc_std_X",-0.0654417192653061
"1286",3,"WALKING_DOWNSTAIRS","frequency_BodyAcc_std_Y",-0.109722354322449
"1287",3,"WALKING_DOWNSTAIRS","frequency_BodyAcc_std_Z",-0.389723034061224
"1288",3,"WALKING_DOWNSTAIRS","frequency_BodyAccJerk_std_X",-0.165442898685714
"1289",3,"WALKING_DOWNSTAIRS","frequency_BodyAccJerk_std_Y",-0.14772824006198
"1290",3,"WALKING_DOWNSTAIRS","frequency_BodyAccJerk_std_Z",-0.613525074285714
"1291",3,"WALKING_DOWNSTAIRS","frequency_BodyGyro_std_X",-0.30863033105102
"1292",3,"WALKING_DOWNSTAIRS","frequency_BodyGyro_std_Y",-0.553094540204082
"1293",3,"WALKING_DOWNSTAIRS","frequency_BodyGyro_std_Z",-0.548164313265306
"1294",3,"WALKING_DOWNSTAIRS","frequency_BodyAccMag_std",-0.233849422120408
"1295",3,"WALKING_DOWNSTAIRS","frequency_BodyBodyAccJerkMag_std",-0.159102288018367
"1296",3,"WALKING_DOWNSTAIRS","frequency_BodyBodyGyroMag_std",-0.322440827020408
"1297",3,"WALKING_DOWNSTAIRS","frequency_BodyBodyGyroJerkMag_std",-0.624910820612245
"1298",3,"WALKING_DOWNSTAIRS","time_BodyAcc_mean_X",0.292423484693878
"1299",3,"WALKING_DOWNSTAIRS","time_BodyAcc_mean_Y",-0.0193554079328571
"1300",3,"WALKING_DOWNSTAIRS","time_BodyAcc_mean_Z",-0.116139842908163
"1301",3,"WALKING_DOWNSTAIRS","time_GravityAcc_mean_X",0.939057787755102
"1302",3,"WALKING_DOWNSTAIRS","time_GravityAcc_mean_Y",-0.228829214285714
"1303",3,"WALKING_DOWNSTAIRS","time_GravityAcc_mean_Z",-0.102352758040816
"1304",3,"WALKING_DOWNSTAIRS","time_BodyAccJerk_mean_X",0.0725689294489796
"1305",3,"WALKING_DOWNSTAIRS","time_BodyAccJerk_mean_Y",0.0109707769183673
"1306",3,"WALKING_DOWNSTAIRS","time_BodyAccJerk_mean_Z",-0.00202727978142857
"1307",3,"WALKING_DOWNSTAIRS","time_BodyGyro_mean_X",-0.13157327645102
"1308",3,"WALKING_DOWNSTAIRS","time_BodyGyro_mean_Y",-0.0139358043959184
"1309",3,"WALKING_DOWNSTAIRS","time_BodyGyro_mean_Z",0.123826738353061
"1310",3,"WALKING_DOWNSTAIRS","time_BodyGyroJerk_mean_X",-0.0778701650285714
"1311",3,"WALKING_DOWNSTAIRS","time_BodyGyroJerk_mean_Y",-0.0391567930959184
"1312",3,"WALKING_DOWNSTAIRS","time_BodyGyroJerk_mean_Z",-0.0416193131122449
"1313",3,"WALKING_DOWNSTAIRS","time_BodyAccMag_mean",-0.0628126118283674
"1314",3,"WALKING_DOWNSTAIRS","time_GravityAccMag_mean",-0.0628126118283674
"1315",3,"WALKING_DOWNSTAIRS","time_BodyAccJerkMag_mean",-0.205239246653061
"1316",3,"WALKING_DOWNSTAIRS","time_BodyGyroMag_mean",-0.215294501244898
"1317",3,"WALKING_DOWNSTAIRS","time_BodyGyroJerkMag_mean",-0.508567577142857
"1318",3,"WALKING_DOWNSTAIRS","frequency_BodyAcc_mean_X",-0.0421706943244898
"1319",3,"WALKING_DOWNSTAIRS","frequency_BodyAcc_mean_Y",-0.00770048300204082
"1320",3,"WALKING_DOWNSTAIRS","frequency_BodyAcc_mean_Z",-0.404452414285714
"1321",3,"WALKING_DOWNSTAIRS","frequency_BodyAcc_meanFreq_X",-0.325863694730612
"1322",3,"WALKING_DOWNSTAIRS","frequency_BodyAcc_meanFreq_Y",0.0529065241102041
"1323",3,"WALKING_DOWNSTAIRS","frequency_BodyAcc_meanFreq_Z",-0.0566003044840816
"1324",3,"WALKING_DOWNSTAIRS","frequency_BodyAccJerk_mean_X",-0.0906707125102041
"1325",3,"WALKING_DOWNSTAIRS","frequency_BodyAccJerk_mean_Y",-0.135938542632653
"1326",3,"WALKING_DOWNSTAIRS","frequency_BodyAccJerk_mean_Z",-0.529059450612245
"1327",3,"WALKING_DOWNSTAIRS","frequency_BodyAccJerk_meanFreq_X",-0.229599432510204
"1328",3,"WALKING_DOWNSTAIRS","frequency_BodyAccJerk_meanFreq_Y",-0.356023306938775
"1329",3,"WALKING_DOWNSTAIRS","frequency_BodyAccJerk_meanFreq_Z",-0.274421716
"1330",3,"WALKING_DOWNSTAIRS","frequency_BodyGyro_mean_X",-0.129066574295918
"1331",3,"WALKING_DOWNSTAIRS","frequency_BodyGyro_mean_Y",-0.542694164081633
"1332",3,"WALKING_DOWNSTAIRS","frequency_BodyGyro_mean_Z",-0.302866461179592
"1333",3,"WALKING_DOWNSTAIRS","frequency_BodyGyro_meanFreq_X",-0.159888621187755
"1334",3,"WALKING_DOWNSTAIRS","frequency_BodyGyro_meanFreq_Y",-0.109972458132653
"1335",3,"WALKING_DOWNSTAIRS","frequency_BodyGyro_meanFreq_Z",0.0910072841755102
"1336",3,"WALKING_DOWNSTAIRS","frequency_BodyAccMag_mean",0.0289413195612245
"1337",3,"WALKING_DOWNSTAIRS","frequency_BodyAccMag_meanFreq",0.0439616686306122
"1338",3,"WALKING_DOWNSTAIRS","frequency_BodyBodyAccJerkMag_mean",-0.049477977322449
"1339",3,"WALKING_DOWNSTAIRS","frequency_BodyBodyAccJerkMag_meanFreq",0.0434967841218367
"1340",3,"WALKING_DOWNSTAIRS","frequency_BodyBodyGyroMag_mean",-0.332376629371429
"1341",3,"WALKING_DOWNSTAIRS","frequency_BodyBodyGyroMag_meanFreq",-0.0516699550093633
"1342",3,"WALKING_DOWNSTAIRS","frequency_BodyBodyGyroJerkMag_mean",-0.576277199387755
"1343",3,"WALKING_DOWNSTAIRS","frequency_BodyBodyGyroJerkMag_meanFreq",0.0654444360816327
"1344",3,"WALKING_UPSTAIRS","time_BodyAcc_std_X",-0.313123437627119
"1345",3,"WALKING_UPSTAIRS","time_BodyAcc_std_Y",0.0116280813372881
"1346",3,"WALKING_UPSTAIRS","time_BodyAcc_std_Z",-0.369754604067797
"1347",3,"WALKING_UPSTAIRS","time_GravityAcc_std_X",-0.944040819322034
"1348",3,"WALKING_UPSTAIRS","time_GravityAcc_std_Y",-0.909825953898305
"1349",3,"WALKING_UPSTAIRS","time_GravityAcc_std_Z",-0.909469675084746
"1350",3,"WALKING_UPSTAIRS","time_BodyAccJerk_std_X",-0.458364616949153
"1351",3,"WALKING_UPSTAIRS","time_BodyAccJerk_std_Y",-0.251680364540678
"1352",3,"WALKING_UPSTAIRS","time_BodyAccJerk_std_Z",-0.708551711864407
"1353",3,"WALKING_UPSTAIRS","time_BodyGyro_std_X",-0.456039262525424
"1354",3,"WALKING_UPSTAIRS","time_BodyGyro_std_Y",-0.582742845932203
"1355",3,"WALKING_UPSTAIRS","time_BodyGyro_std_Z",-0.492327305084746
"1356",3,"WALKING_UPSTAIRS","time_BodyGyroJerk_std_X",-0.507270757966102
"1357",3,"WALKING_UPSTAIRS","time_BodyGyroJerk_std_Y",-0.775774143389831
"1358",3,"WALKING_UPSTAIRS","time_BodyGyroJerk_std_Z",-0.573433947627119
"1359",3,"WALKING_UPSTAIRS","time_BodyAccMag_std",-0.333597432542373
"1360",3,"WALKING_UPSTAIRS","time_GravityAccMag_std",-0.333597432542373
"1361",3,"WALKING_UPSTAIRS","time_BodyAccJerkMag_std",-0.439020591694915
"1362",3,"WALKING_UPSTAIRS","time_BodyGyroMag_std",-0.408886653186441
"1363",3,"WALKING_UPSTAIRS","time_BodyGyroJerkMag_std",-0.718028040338983
"1364",3,"WALKING_UPSTAIRS","frequency_BodyAcc_std_X",-0.285333024050847
"1365",3,"WALKING_UPSTAIRS","frequency_BodyAcc_std_Y",-0.00803987529661017
"1366",3,"WALKING_UPSTAIRS","frequency_BodyAcc_std_Z",-0.350797226271186
"1367",3,"WALKING_UPSTAIRS","frequency_BodyAccJerk_std_X",-0.486446509661017
"1368",3,"WALKING_UPSTAIRS","frequency_BodyAccJerk_std_Y",-0.268191523644068
"1369",3,"WALKING_UPSTAIRS","frequency_BodyAccJerk_std_Z",-0.738705863898305
"1370",3,"WALKING_UPSTAIRS","frequency_BodyGyro_std_X",-0.484820991355932
"1371",3,"WALKING_UPSTAIRS","frequency_BodyGyro_std_Y",-0.556045947118644
"1372",3,"WALKING_UPSTAIRS","frequency_BodyGyro_std_Z",-0.561097649661017
"1373",3,"WALKING_UPSTAIRS","frequency_BodyAccMag_std",-0.447994369152542
"1374",3,"WALKING_UPSTAIRS","frequency_BodyBodyAccJerkMag_std",-0.48060920220339
"1375",3,"WALKING_UPSTAIRS","frequency_BodyBodyGyroMag_std",-0.445181802430508
"1376",3,"WALKING_UPSTAIRS","frequency_BodyBodyGyroJerkMag_std",-0.740033436271186
"1377",3,"WALKING_UPSTAIRS","time_BodyAcc_mean_X",0.260819873067797
"1378",3,"WALKING_UPSTAIRS","time_BodyAcc_mean_Y",-0.0324109410555932
"1379",3,"WALKING_UPSTAIRS","time_BodyAcc_mean_Z",-0.110064863437288
"1380",3,"WALKING_UPSTAIRS","time_GravityAcc_mean_X",0.883533436101695
"1381",3,"WALKING_UPSTAIRS","time_GravityAcc_mean_Y",-0.382851153728814
"1382",3,"WALKING_UPSTAIRS","time_GravityAcc_mean_Z",-0.162943955254237
"1383",3,"WALKING_UPSTAIRS","time_BodyAccJerk_mean_X",0.0426880986186441
"1384",3,"WALKING_UPSTAIRS","time_BodyAccJerk_mean_Y",0.0397249270484746
"1385",3,"WALKING_UPSTAIRS","time_BodyAccJerk_mean_Z",0.0208205538101695
"1386",3,"WALKING_UPSTAIRS","time_BodyGyro_mean_X",0.0721980309322034
"1387",3,"WALKING_UPSTAIRS","time_BodyGyro_mean_Y",-0.139275405637288
"1388",3,"WALKING_UPSTAIRS","time_BodyGyro_mean_Z",0.0215603697
"1389",3,"WALKING_UPSTAIRS","time_BodyGyroJerk_mean_X",-0.115510569491525
"1390",3,"WALKING_UPSTAIRS","time_BodyGyroJerk_mean_Y",-0.0400372510491525
"1391",3,"WALKING_UPSTAIRS","time_BodyGyroJerk_mean_Z",-0.0498180874305085
"1392",3,"WALKING_UPSTAIRS","time_BodyAccMag_mean",-0.184014895
"1393",3,"WALKING_UPSTAIRS","time_GravityAccMag_mean",-0.184014895
"1394",3,"WALKING_UPSTAIRS","time_BodyAccJerkMag_mean",-0.436901159491525
"1395",3,"WALKING_UPSTAIRS","time_BodyGyroMag_mean",-0.347321812220339
"1396",3,"WALKING_UPSTAIRS","time_BodyGyroJerkMag_mean",-0.658861401355932
"1397",3,"WALKING_UPSTAIRS","frequency_BodyAcc_mean_X",-0.392004211474576
"1398",3,"WALKING_UPSTAIRS","frequency_BodyAcc_mean_Y",-0.0788094156644068
"1399",3,"WALKING_UPSTAIRS","frequency_BodyAcc_mean_Z",-0.504494528474576
"1400",3,"WALKING_UPSTAIRS","frequency_BodyAcc_meanFreq_X",-0.461249740508475
"1401",3,"WALKING_UPSTAIRS","frequency_BodyAcc_meanFreq_Y",-0.100019162177966
"1402",3,"WALKING_UPSTAIRS","frequency_BodyAcc_meanFreq_Z",-0.278895911347458
"1403",3,"WALKING_UPSTAIRS","frequency_BodyAccJerk_mean_X",-0.478434306271186
"1404",3,"WALKING_UPSTAIRS","frequency_BodyAccJerk_mean_Y",-0.283772547471017
"1405",3,"WALKING_UPSTAIRS","frequency_BodyAccJerk_mean_Z",-0.677314534067797
"1406",3,"WALKING_UPSTAIRS","frequency_BodyAccJerk_meanFreq_X",-0.325151127440678
"1407",3,"WALKING_UPSTAIRS","frequency_BodyAccJerk_meanFreq_Y",-0.453789820355932
"1408",3,"WALKING_UPSTAIRS","frequency_BodyAccJerk_meanFreq_Z",-0.442664136271186
"1409",3,"WALKING_UPSTAIRS","frequency_BodyGyro_mean_X",-0.378216681762712
"1410",3,"WALKING_UPSTAIRS","frequency_BodyGyro_mean_Y",-0.637293508305085
"1411",3,"WALKING_UPSTAIRS","frequency_BodyGyro_mean_Z",-0.431503361525424
"1412",3,"WALKING_UPSTAIRS","frequency_BodyGyro_meanFreq_X",-0.145536204410169
"1413",3,"WALKING_UPSTAIRS","frequency_BodyGyro_meanFreq_Y",-0.339321487559322
"1414",3,"WALKING_UPSTAIRS","frequency_BodyGyro_meanFreq_Z",-0.102013834094915
"1415",3,"WALKING_UPSTAIRS","frequency_BodyAccMag_mean",-0.315866079491525
"1416",3,"WALKING_UPSTAIRS","frequency_BodyAccMag_meanFreq",0.0238218745338983
"1417",3,"WALKING_UPSTAIRS","frequency_BodyBodyAccJerkMag_mean",-0.412920898474576
"1418",3,"WALKING_UPSTAIRS","frequency_BodyBodyAccJerkMag_meanFreq",0.0904944091525424
"1419",3,"WALKING_UPSTAIRS","frequency_BodyBodyGyroMag_mean",-0.514211583728814
"1420",3,"WALKING_UPSTAIRS","frequency_BodyBodyGyroMag_meanFreq",-0.177730591459322
"1421",3,"WALKING_UPSTAIRS","frequency_BodyBodyGyroJerkMag_mean",-0.716877778644068
"1422",3,"WALKING_UPSTAIRS","frequency_BodyBodyGyroJerkMag_meanFreq",0.0753843584661017
"1423",4,"LAYING","time_BodyAcc_std_X",-0.954193738888889
"1424",4,"LAYING","time_BodyAcc_std_Y",-0.941714042407407
"1425",4,"LAYING","time_BodyAcc_std_Z",-0.962667314814815
"1426",4,"LAYING","time_GravityAcc_std_X",-0.921199965925926
"1427",4,"LAYING","time_GravityAcc_std_Y",-0.969816635740741
"1428",4,"LAYING","time_GravityAcc_std_Z",-0.976176608888889
"1429",4,"LAYING","time_BodyAccJerk_std_X",-0.978302781111111
"1430",4,"LAYING","time_BodyAccJerk_std_Y",-0.942209488333333
"1431",4,"LAYING","time_BodyAccJerk_std_Z",-0.978511984259259
"1432",4,"LAYING","time_BodyGyro_std_X",-0.973102422222222
"1433",4,"LAYING","time_BodyGyro_std_Y",-0.961109291851852
"1434",4,"LAYING","time_BodyGyro_std_Z",-0.962073755
"1435",4,"LAYING","time_BodyGyroJerk_std_X",-0.975103204259259
"1436",4,"LAYING","time_BodyGyroJerk_std_Y",-0.986855629814815
"1437",4,"LAYING","time_BodyGyroJerk_std_Z",-0.983965359814815
"1438",4,"LAYING","time_BodyAccMag_std",-0.931292216611111
"1439",4,"LAYING","time_GravityAccMag_std",-0.931292216611111
"1440",4,"LAYING","time_BodyAccJerkMag_std",-0.960786430740741
"1441",4,"LAYING","time_BodyGyroMag_std",-0.947031781666667
"1442",4,"LAYING","time_BodyGyroJerkMag_std",-0.982698213703704
"1443",4,"LAYING","frequency_BodyAcc_std_X",-0.952464881481481
"1444",4,"LAYING","frequency_BodyAcc_std_Y",-0.946380971111111
"1445",4,"LAYING","frequency_BodyAcc_std_Z",-0.962154454259259
"1446",4,"LAYING","frequency_BodyAccJerk_std_X",-0.980079292592593
"1447",4,"LAYING","frequency_BodyAccJerk_std_Y",-0.944366881666667
"1448",4,"LAYING","frequency_BodyAccJerk_std_Z",-0.980261236296296
"1449",4,"LAYING","frequency_BodyGyro_std_X",-0.975094739444444
"1450",4,"LAYING","frequency_BodyGyro_std_Y",-0.956182500185185
"1451",4,"LAYING","frequency_BodyGyro_std_Z",-0.965807466666667
"1452",4,"LAYING","frequency_BodyAccMag_std",-0.937187975962963
"1453",4,"LAYING","frequency_BodyBodyAccJerkMag_std",-0.958037119259259
"1454",4,"LAYING","frequency_BodyBodyGyroMag_std",-0.947100325185185
"1455",4,"LAYING","frequency_BodyBodyGyroJerkMag_std",-0.982543631666667
"1456",4,"LAYING","time_BodyAcc_mean_X",0.263559214981481
"1457",4,"LAYING","time_BodyAcc_mean_Y",-0.0150031841055556
"1458",4,"LAYING","time_BodyAcc_mean_Z",-0.110688150314815
"1459",4,"LAYING","time_GravityAcc_mean_X",-0.420664662222222
"1460",4,"LAYING","time_GravityAcc_mean_Y",0.915165104259259
"1461",4,"LAYING","time_GravityAcc_mean_Z",0.341531310555556
"1462",4,"LAYING","time_BodyAccJerk_mean_X",0.0934494217777778
"1463",4,"LAYING","time_BodyAccJerk_mean_Y",0.00693313213968519
"1464",4,"LAYING","time_BodyAccJerk_mean_Z",-0.00641054328740741
"1465",4,"LAYING","time_BodyGyro_mean_X",-0.00923156347222222
"1466",4,"LAYING","time_BodyGyro_mean_Y",-0.0930128180759259
"1467",4,"LAYING","time_BodyGyro_mean_Z",0.169720404092593
"1468",4,"LAYING","time_BodyGyroJerk_mean_X",-0.105019877685185
"1469",4,"LAYING","time_BodyGyroJerk_mean_Y",-0.0381230432222222
"1470",4,"LAYING","time_BodyGyroJerk_mean_Z",-0.0712156288333333
"1471",4,"LAYING","time_BodyAccMag_mean",-0.954557603148148
"1472",4,"LAYING","time_GravityAccMag_mean",-0.954557603148148
"1473",4,"LAYING","time_BodyAccJerkMag_mean",-0.970095771666667
"1474",4,"LAYING","time_BodyGyroMag_mean",-0.930236462592593
"1475",4,"LAYING","time_BodyGyroJerkMag_mean",-0.985068502037037
"1476",4,"LAYING","frequency_BodyAcc_mean_X",-0.958802077592593
"1477",4,"LAYING","frequency_BodyAcc_mean_Y",-0.938883374444444
"1478",4,"LAYING","frequency_BodyAcc_mean_Z",-0.967504278888889
"1479",4,"LAYING","frequency_BodyAcc_meanFreq_X",-0.274194618766667
"1480",4,"LAYING","frequency_BodyAcc_meanFreq_Y",0.366231448994444
"1481",4,"LAYING","frequency_BodyAcc_meanFreq_Z",0.201329591976111
"1482",4,"LAYING","frequency_BodyAccJerk_mean_X",-0.978542457407407
"1483",4,"LAYING","frequency_BodyAccJerk_mean_Y",-0.943969987222222
"1484",4,"LAYING","frequency_BodyAccJerk_mean_Z",-0.975383329444444
"1485",4,"LAYING","frequency_BodyAccJerk_meanFreq_X",0.182436483157407
"1486",4,"LAYING","frequency_BodyAccJerk_meanFreq_Y",0.0987428836296296
"1487",4,"LAYING","frequency_BodyAccJerk_meanFreq_Z",0.0770211165
"1488",4,"LAYING","frequency_BodyGyro_mean_X",-0.967203736481482
"1489",4,"LAYING","frequency_BodyGyro_mean_Y",-0.972187839074074
"1490",4,"LAYING","frequency_BodyGyro_mean_Z",-0.961479262592593
"1491",4,"LAYING","frequency_BodyGyro_meanFreq_X",-0.0660921823944444
"1492",4,"LAYING","frequency_BodyGyro_meanFreq_Y",-0.526889995562963
"1493",4,"LAYING","frequency_BodyGyro_meanFreq_Z",0.152886311603704
"1494",4,"LAYING","frequency_BodyAccMag_mean",-0.939389701296296
"1495",4,"LAYING","frequency_BodyAccMag_meanFreq",0.241697899814815
"1496",4,"LAYING","frequency_BodyBodyAccJerkMag_mean",-0.96228712537037
"1497",4,"LAYING","frequency_BodyBodyAccJerkMag_meanFreq",0.274027349574074
"1498",4,"LAYING","frequency_BodyBodyGyroMag_mean",-0.961556660185185
"1499",4,"LAYING","frequency_BodyBodyGyroMag_meanFreq",-0.259851969798148
"1500",4,"LAYING","frequency_BodyBodyGyroJerkMag_mean",-0.983609073333333
"1501",4,"LAYING","frequency_BodyBodyGyroJerkMag_meanFreq",0.202949381537037
"1502",4,"SITTING","time_BodyAcc_std_X",-0.980309931
"1503",4,"SITTING","time_BodyAcc_std_Y",-0.89022398108
"1504",4,"SITTING","time_BodyAcc_std_Z",-0.9322030066
"1505",4,"SITTING","time_GravityAcc_std_X",-0.9814052948
"1506",4,"SITTING","time_GravityAcc_std_Y",-0.93272710386
"1507",4,"SITTING","time_GravityAcc_std_Z",-0.9509492546
"1508",4,"SITTING","time_BodyAccJerk_std_X",-0.9767421962
"1509",4,"SITTING","time_BodyAccJerk_std_Y",-0.9445961056
"1510",4,"SITTING","time_BodyAccJerk_std_Z",-0.9790387658
"1511",4,"SITTING","time_BodyGyro_std_X",-0.9701317904
"1512",4,"SITTING","time_BodyGyro_std_Y",-0.9584681204
"1513",4,"SITTING","time_BodyGyro_std_Z",-0.9279722294
"1514",4,"SITTING","time_BodyGyroJerk_std_X",-0.9698997312
"1515",4,"SITTING","time_BodyGyroJerk_std_Y",-0.984441358
"1516",4,"SITTING","time_BodyGyroJerk_std_Z",-0.9688048316
"1517",4,"SITTING","time_BodyAccMag_std",-0.9144078448
"1518",4,"SITTING","time_GravityAccMag_std",-0.9144078448
"1519",4,"SITTING","time_BodyAccJerkMag_std",-0.9625491104
"1520",4,"SITTING","time_BodyGyroMag_std",-0.928898293
"1521",4,"SITTING","time_BodyGyroJerkMag_std",-0.9758066902
"1522",4,"SITTING","frequency_BodyAcc_std_X",-0.9819081892
"1523",4,"SITTING","frequency_BodyAcc_std_Y",-0.8894673494
"1524",4,"SITTING","frequency_BodyAcc_std_Z",-0.9269993168
"1525",4,"SITTING","frequency_BodyAccJerk_std_X",-0.9787769122
"1526",4,"SITTING","frequency_BodyAccJerk_std_Y",-0.949293158
"1527",4,"SITTING","frequency_BodyAccJerk_std_Z",-0.9816994482
"1528",4,"SITTING","frequency_BodyGyro_std_X",-0.973333107
"1529",4,"SITTING","frequency_BodyGyro_std_Y",-0.954120419
"1530",4,"SITTING","frequency_BodyGyro_std_Z",-0.9328683544
"1531",4,"SITTING","frequency_BodyAccMag_std",-0.9198157096
"1532",4,"SITTING","frequency_BodyBodyAccJerkMag_std",-0.9615845194
"1533",4,"SITTING","frequency_BodyBodyGyroMag_std",-0.9288505544
"1534",4,"SITTING","frequency_BodyBodyGyroJerkMag_std",-0.9762617538
"1535",4,"SITTING","time_BodyAcc_mean_X",0.27153827992
"1536",4,"SITTING","time_BodyAcc_mean_Y",-0.007163065158
"1537",4,"SITTING","time_BodyAcc_mean_Z",-0.10587459588
"1538",4,"SITTING","time_GravityAcc_mean_X",0.8693030064
"1539",4,"SITTING","time_GravityAcc_mean_Y",0.211622539936894
"1540",4,"SITTING","time_GravityAcc_mean_Z",0.11012048108
"1541",4,"SITTING","time_BodyAccJerk_mean_X",0.0784500239
"1542",4,"SITTING","time_BodyAccJerk_mean_Y",-0.0108582171094
"1543",4,"SITTING","time_BodyAccJerk_mean_Z",-0.0121499951596
"1544",4,"SITTING","time_BodyGyro_mean_X",-0.04944351156
"1545",4,"SITTING","time_BodyGyro_mean_Y",-0.08943006108
"1546",4,"SITTING","time_BodyGyro_mean_Z",0.10115033478
"1547",4,"SITTING","time_BodyGyroJerk_mean_X",-0.09694948424
"1548",4,"SITTING","time_BodyGyroJerk_mean_Y",-0.041848389996
"1549",4,"SITTING","time_BodyGyroJerk_mean_Z",-0.0489964351672
"1550",4,"SITTING","time_BodyAccMag_mean",-0.93569482
"1551",4,"SITTING","time_GravityAccMag_mean",-0.93569482
"1552",4,"SITTING","time_BodyAccJerkMag_mean",-0.9701322836
"1553",4,"SITTING","time_BodyGyroMag_mean",-0.9260633138
"1554",4,"SITTING","time_BodyGyroJerkMag_mean",-0.9804904618
"1555",4,"SITTING","frequency_BodyAcc_mean_X",-0.9774624984
"1556",4,"SITTING","frequency_BodyAcc_mean_Y",-0.9057829318
"1557",4,"SITTING","frequency_BodyAcc_mean_Z",-0.9517837432
"1558",4,"SITTING","frequency_BodyAcc_meanFreq_X",0.037381761194
"1559",4,"SITTING","frequency_BodyAcc_meanFreq_Y",0.07878600934
"1560",4,"SITTING","frequency_BodyAcc_meanFreq_Z",0.01209426602
"1561",4,"SITTING","frequency_BodyAccJerk_mean_X",-0.9768457126
"1562",4,"SITTING","frequency_BodyAccJerk_mean_Y",-0.9442983908
"1563",4,"SITTING","frequency_BodyAccJerk_mean_Z",-0.9751549056
"1564",4,"SITTING","frequency_BodyAccJerk_meanFreq_X",0.2130199199042
"1565",4,"SITTING","frequency_BodyAccJerk_meanFreq_Y",-0.075289966262
"1566",4,"SITTING","frequency_BodyAccJerk_meanFreq_Z",0.012245576986
"1567",4,"SITTING","frequency_BodyGyro_mean_X",-0.9605896358
"1568",4,"SITTING","frequency_BodyGyro_mean_Y",-0.9675836478
"1569",4,"SITTING","frequency_BodyGyro_mean_Z",-0.9337768922
"1570",4,"SITTING","frequency_BodyGyro_meanFreq_X",0.1090926580982
"1571",4,"SITTING","frequency_BodyGyro_meanFreq_Y",-0.394745539548
"1572",4,"SITTING","frequency_BodyGyro_meanFreq_Z",-0.1457260342
"1573",4,"SITTING","frequency_BodyAccMag_mean",-0.929002095
"1574",4,"SITTING","frequency_BodyAccMag_meanFreq",0.028092110644
"1575",4,"SITTING","frequency_BodyBodyAccJerkMag_mean",-0.9625007338
"1576",4,"SITTING","frequency_BodyBodyAccJerkMag_meanFreq",0.22719801466
"1577",4,"SITTING","frequency_BodyBodyGyroMag_mean",-0.9487697524
"1578",4,"SITTING","frequency_BodyBodyGyroMag_meanFreq",-0.20008475764
"1579",4,"SITTING","frequency_BodyBodyGyroJerkMag_mean",-0.9765477634
"1580",4,"SITTING","frequency_BodyBodyGyroJerkMag_meanFreq",0.08593420296
"1581",4,"STANDING","time_BodyAcc_std_X",-0.97692058
"1582",4,"STANDING","time_BodyAcc_std_Y",-0.86159737875
"1583",4,"STANDING","time_BodyAcc_std_Z",-0.896880538392857
"1584",4,"STANDING","time_GravityAcc_std_X",-0.972908355892857
"1585",4,"STANDING","time_GravityAcc_std_Y",-0.917613464821429
"1586",4,"STANDING","time_GravityAcc_std_Z",-0.899404775267857
"1587",4,"STANDING","time_BodyAccJerk_std_X",-0.972586541964286
